SiteCode;SiteName;DirectionName;LaneCode;LaneName;Date;TimeFrom;TimeTo;ValuesApproved;ValuesEdited;TrafficType;Total;DateTimeFrom;DateTimeTo;Year;Month;Day;Weekday;HourFrom;DayOfYear;Zst_id
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;03:00;04:00;1;1;Velo;2;2020-01-06 03:00:00;2020-01-06 04:00:00;2020;1;6;0;3;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;04:00;05:00;1;1;Velo;3;2020-01-06 04:00:00;2020-01-06 05:00:00;2020;1;6;0;4;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;05:00;06:00;1;1;Velo;13;2020-01-06 05:00:00;2020-01-06 06:00:00;2020;1;6;0;5;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;06:00;07:00;1;1;Velo;93;2020-01-06 06:00:00;2020-01-06 07:00:00;2020;1;6;0;6;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;07:00;08:00;1;1;Velo;254;2020-01-06 07:00:00;2020-01-06 08:00:00;2020;1;6;0;7;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;08:00;09:00;1;1;Velo;318;2020-01-06 08:00:00;2020-01-06 09:00:00;2020;1;6;0;8;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;09:00;10:00;1;1;Velo;117;2020-01-06 09:00:00;2020-01-06 10:00:00;2020;1;6;0;9;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;10:00;11:00;1;1;Velo;79;2020-01-06 10:00:00;2020-01-06 11:00:00;2020;1;6;0;10;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;11:00;12:00;1;1;Velo;92;2020-01-06 11:00:00;2020-01-06 12:00:00;2020;1;6;0;11;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;12:00;13:00;1;1;Velo;118;2020-01-06 12:00:00;2020-01-06 13:00:00;2020;1;6;0;12;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;13:00;14:00;1;1;Velo;112;2020-01-06 13:00:00;2020-01-06 14:00:00;2020;1;6;0;13;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;14:00;15:00;1;1;Velo;110;2020-01-06 14:00:00;2020-01-06 15:00:00;2020;1;6;0;14;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;15:00;16:00;1;1;Velo;153;2020-01-06 15:00:00;2020-01-06 16:00:00;2020;1;6;0;15;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;16:00;17:00;1;1;Velo;216;2020-01-06 16:00:00;2020-01-06 17:00:00;2020;1;6;0;16;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;17:00;18:00;1;1;Velo;413;2020-01-06 17:00:00;2020-01-06 18:00:00;2020;1;6;0;17;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;18:00;19:00;1;1;Velo;323;2020-01-06 18:00:00;2020-01-06 19:00:00;2020;1;6;0;18;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;19:00;20:00;1;1;Velo;160;2020-01-06 19:00:00;2020-01-06 20:00:00;2020;1;6;0;19;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;20:00;21:00;1;1;Velo;74;2020-01-06 20:00:00;2020-01-06 21:00:00;2020;1;6;0;20;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;21:00;22:00;1;1;Velo;49;2020-01-06 21:00:00;2020-01-06 22:00:00;2020;1;6;0;21;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;22:00;23:00;1;1;Velo;37;2020-01-06 22:00:00;2020-01-06 23:00:00;2020;1;6;0;22;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;06.01.2020;23:00;00:00;1;1;Velo;16;2020-01-06 23:00:00;2020-01-07 00:00:00;2020;1;6;0;23;6;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;00:00;01:00;1;1;Velo;8;2020-01-07 00:00:00;2020-01-07 01:00:00;2020;1;7;1;0;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;01:00;02:00;1;1;Velo;5;2020-01-07 01:00:00;2020-01-07 02:00:00;2020;1;7;1;1;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;02:00;03:00;1;1;Velo;4;2020-01-07 02:00:00;2020-01-07 03:00:00;2020;1;7;1;2;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;03:00;04:00;1;1;Velo;1;2020-01-07 03:00:00;2020-01-07 04:00:00;2020;1;7;1;3;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;04:00;05:00;1;0;Velo;2;2020-01-07 04:00:00;2020-01-07 05:00:00;2020;1;7;1;4;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;05:00;06:00;1;0;Velo;14;2020-01-07 05:00:00;2020-01-07 06:00:00;2020;1;7;1;5;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;06:00;07:00;1;0;Velo;93;2020-01-07 06:00:00;2020-01-07 07:00:00;2020;1;7;1;6;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;07:00;08:00;1;0;Velo;245;2020-01-07 07:00:00;2020-01-07 08:00:00;2020;1;7;1;7;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;08:00;09:00;1;0;Velo;268;2020-01-07 08:00:00;2020-01-07 09:00:00;2020;1;7;1;8;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;09:00;10:00;1;0;Velo;106;2020-01-07 09:00:00;2020-01-07 10:00:00;2020;1;7;1;9;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;10:00;11:00;1;0;Velo;69;2020-01-07 10:00:00;2020-01-07 11:00:00;2020;1;7;1;10;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;11:00;12:00;1;0;Velo;102;2020-01-07 11:00:00;2020-01-07 12:00:00;2020;1;7;1;11;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;12:00;13:00;1;0;Velo;149;2020-01-07 12:00:00;2020-01-07 13:00:00;2020;1;7;1;12;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;13:00;14:00;1;0;Velo;115;2020-01-07 13:00:00;2020-01-07 14:00:00;2020;1;7;1;13;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;14:00;15:00;1;0;Velo;110;2020-01-07 14:00:00;2020-01-07 15:00:00;2020;1;7;1;14;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;15:00;16:00;1;0;Velo;140;2020-01-07 15:00:00;2020-01-07 16:00:00;2020;1;7;1;15;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;16:00;17:00;1;0;Velo;235;2020-01-07 16:00:00;2020-01-07 17:00:00;2020;1;7;1;16;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;17:00;18:00;1;0;Velo;372;2020-01-07 17:00:00;2020-01-07 18:00:00;2020;1;7;1;17;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;18:00;19:00;1;0;Velo;311;2020-01-07 18:00:00;2020-01-07 19:00:00;2020;1;7;1;18;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;19:00;20:00;1;0;Velo;135;2020-01-07 19:00:00;2020-01-07 20:00:00;2020;1;7;1;19;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;20:00;21:00;1;0;Velo;68;2020-01-07 20:00:00;2020-01-07 21:00:00;2020;1;7;1;20;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;21:00;22:00;1;0;Velo;48;2020-01-07 21:00:00;2020-01-07 22:00:00;2020;1;7;1;21;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;22:00;23:00;1;0;Velo;39;2020-01-07 22:00:00;2020-01-07 23:00:00;2020;1;7;1;22;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;07.01.2020;23:00;00:00;1;0;Velo;24;2020-01-07 23:00:00;2020-01-08 00:00:00;2020;1;7;1;23;7;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;00:00;01:00;1;0;Velo;11;2020-01-08 00:00:00;2020-01-08 01:00:00;2020;1;8;2;0;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;01:00;02:00;1;0;Velo;6;2020-01-08 01:00:00;2020-01-08 02:00:00;2020;1;8;2;1;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;02:00;03:00;1;0;Velo;2;2020-01-08 02:00:00;2020-01-08 03:00:00;2020;1;8;2;2;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;03:00;04:00;1;0;Velo;1;2020-01-08 03:00:00;2020-01-08 04:00:00;2020;1;8;2;3;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;04:00;05:00;1;0;Velo;3;2020-01-08 04:00:00;2020-01-08 05:00:00;2020;1;8;2;4;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;05:00;06:00;1;0;Velo;16;2020-01-08 05:00:00;2020-01-08 06:00:00;2020;1;8;2;5;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;06:00;07:00;1;0;Velo;78;2020-01-08 06:00:00;2020-01-08 07:00:00;2020;1;8;2;6;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;07:00;08:00;1;0;Velo;249;2020-01-08 07:00:00;2020-01-08 08:00:00;2020;1;8;2;7;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;08:00;09:00;1;0;Velo;276;2020-01-08 08:00:00;2020-01-08 09:00:00;2020;1;8;2;8;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;09:00;10:00;1;0;Velo;128;2020-01-08 09:00:00;2020-01-08 10:00:00;2020;1;8;2;9;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;10:00;11:00;1;0;Velo;91;2020-01-08 10:00:00;2020-01-08 11:00:00;2020;1;8;2;10;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;11:00;12:00;1;0;Velo;120;2020-01-08 11:00:00;2020-01-08 12:00:00;2020;1;8;2;11;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;12:00;13:00;1;0;Velo;145;2020-01-08 12:00:00;2020-01-08 13:00:00;2020;1;8;2;12;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;13:00;14:00;1;0;Velo;141;2020-01-08 13:00:00;2020-01-08 14:00:00;2020;1;8;2;13;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;14:00;15:00;1;0;Velo;123;2020-01-08 14:00:00;2020-01-08 15:00:00;2020;1;8;2;14;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;15:00;16:00;1;0;Velo;162;2020-01-08 15:00:00;2020-01-08 16:00:00;2020;1;8;2;15;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;16:00;17:00;1;0;Velo;233;2020-01-08 16:00:00;2020-01-08 17:00:00;2020;1;8;2;16;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;17:00;18:00;1;0;Velo;363;2020-01-08 17:00:00;2020-01-08 18:00:00;2020;1;8;2;17;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;18:00;19:00;1;0;Velo;324;2020-01-08 18:00:00;2020-01-08 19:00:00;2020;1;8;2;18;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;19:00;20:00;1;0;Velo;151;2020-01-08 19:00:00;2020-01-08 20:00:00;2020;1;8;2;19;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;20:00;21:00;1;0;Velo;84;2020-01-08 20:00:00;2020-01-08 21:00:00;2020;1;8;2;20;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;21:00;22:00;1;0;Velo;47;2020-01-08 21:00:00;2020-01-08 22:00:00;2020;1;8;2;21;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;22:00;23:00;1;0;Velo;45;2020-01-08 22:00:00;2020-01-08 23:00:00;2020;1;8;2;22;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;08.01.2020;23:00;00:00;1;0;Velo;23;2020-01-08 23:00:00;2020-01-09 00:00:00;2020;1;8;2;23;8;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;00:00;01:00;1;0;Velo;11;2020-01-09 00:00:00;2020-01-09 01:00:00;2020;1;9;3;0;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;01:00;02:00;1;0;Velo;6;2020-01-09 01:00:00;2020-01-09 02:00:00;2020;1;9;3;1;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;02:00;03:00;1;0;Velo;3;2020-01-09 02:00:00;2020-01-09 03:00:00;2020;1;9;3;2;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;03:00;04:00;1;0;Velo;2;2020-01-09 03:00:00;2020-01-09 04:00:00;2020;1;9;3;3;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;04:00;05:00;1;0;Velo;2;2020-01-09 04:00:00;2020-01-09 05:00:00;2020;1;9;3;4;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;05:00;06:00;1;0;Velo;12;2020-01-09 05:00:00;2020-01-09 06:00:00;2020;1;9;3;5;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;06:00;07:00;1;0;Velo;78;2020-01-09 06:00:00;2020-01-09 07:00:00;2020;1;9;3;6;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;07:00;08:00;1;0;Velo;232;2020-01-09 07:00:00;2020-01-09 08:00:00;2020;1;9;3;7;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;08:00;09:00;1;0;Velo;265;2020-01-09 08:00:00;2020-01-09 09:00:00;2020;1;9;3;8;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;09:00;10:00;1;0;Velo;124;2020-01-09 09:00:00;2020-01-09 10:00:00;2020;1;9;3;9;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;10:00;11:00;1;0;Velo;91;2020-01-09 10:00:00;2020-01-09 11:00:00;2020;1;9;3;10;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;11:00;12:00;1;0;Velo;111;2020-01-09 11:00:00;2020-01-09 12:00:00;2020;1;9;3;11;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;12:00;13:00;1;0;Velo;157;2020-01-09 12:00:00;2020-01-09 13:00:00;2020;1;9;3;12;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;13:00;14:00;1;0;Velo;166;2020-01-09 13:00:00;2020-01-09 14:00:00;2020;1;9;3;13;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;14:00;15:00;1;0;Velo;147;2020-01-09 14:00:00;2020-01-09 15:00:00;2020;1;9;3;14;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;15:00;16:00;1;0;Velo;164;2020-01-09 15:00:00;2020-01-09 16:00:00;2020;1;9;3;15;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;16:00;17:00;1;0;Velo;269;2020-01-09 16:00:00;2020-01-09 17:00:00;2020;1;9;3;16;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;17:00;18:00;1;0;Velo;429;2020-01-09 17:00:00;2020-01-09 18:00:00;2020;1;9;3;17;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;18:00;19:00;1;0;Velo;330;2020-01-09 18:00:00;2020-01-09 19:00:00;2020;1;9;3;18;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;19:00;20:00;1;0;Velo;142;2020-01-09 19:00:00;2020-01-09 20:00:00;2020;1;9;3;19;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;20:00;21:00;1;0;Velo;100;2020-01-09 20:00:00;2020-01-09 21:00:00;2020;1;9;3;20;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;21:00;22:00;1;0;Velo;60;2020-01-09 21:00:00;2020-01-09 22:00:00;2020;1;9;3;21;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;22:00;23:00;1;0;Velo;52;2020-01-09 22:00:00;2020-01-09 23:00:00;2020;1;9;3;22;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;09.01.2020;23:00;00:00;1;0;Velo;32;2020-01-09 23:00:00;2020-01-10 00:00:00;2020;1;9;3;23;9;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;00:00;01:00;1;0;Velo;15;2020-01-10 00:00:00;2020-01-10 01:00:00;2020;1;10;4;0;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;01:00;02:00;1;0;Velo;4;2020-01-10 01:00:00;2020-01-10 02:00:00;2020;1;10;4;1;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;02:00;03:00;1;0;Velo;3;2020-01-10 02:00:00;2020-01-10 03:00:00;2020;1;10;4;2;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;03:00;04:00;1;0;Velo;2;2020-01-10 03:00:00;2020-01-10 04:00:00;2020;1;10;4;3;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;04:00;05:00;1;0;Velo;1;2020-01-10 04:00:00;2020-01-10 05:00:00;2020;1;10;4;4;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;05:00;06:00;1;0;Velo;11;2020-01-10 05:00:00;2020-01-10 06:00:00;2020;1;10;4;5;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;06:00;07:00;1;0;Velo;77;2020-01-10 06:00:00;2020-01-10 07:00:00;2020;1;10;4;6;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;07:00;08:00;1;0;Velo;208;2020-01-10 07:00:00;2020-01-10 08:00:00;2020;1;10;4;7;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;08:00;09:00;1;0;Velo;263;2020-01-10 08:00:00;2020-01-10 09:00:00;2020;1;10;4;8;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;09:00;10:00;1;0;Velo;113;2020-01-10 09:00:00;2020-01-10 10:00:00;2020;1;10;4;9;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;10:00;11:00;1;0;Velo;82;2020-01-10 10:00:00;2020-01-10 11:00:00;2020;1;10;4;10;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;11:00;12:00;1;0;Velo;97;2020-01-10 11:00:00;2020-01-10 12:00:00;2020;1;10;4;11;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;12:00;13:00;1;0;Velo;148;2020-01-10 12:00:00;2020-01-10 13:00:00;2020;1;10;4;12;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;13:00;14:00;1;0;Velo;177;2020-01-10 13:00:00;2020-01-10 14:00:00;2020;1;10;4;13;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;14:00;15:00;1;0;Velo;130;2020-01-10 14:00:00;2020-01-10 15:00:00;2020;1;10;4;14;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;15:00;16:00;1;0;Velo;185;2020-01-10 15:00:00;2020-01-10 16:00:00;2020;1;10;4;15;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;16:00;17:00;1;0;Velo;248;2020-01-10 16:00:00;2020-01-10 17:00:00;2020;1;10;4;16;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;17:00;18:00;1;0;Velo;328;2020-01-10 17:00:00;2020-01-10 18:00:00;2020;1;10;4;17;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;18:00;19:00;1;0;Velo;218;2020-01-10 18:00:00;2020-01-10 19:00:00;2020;1;10;4;18;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;19:00;20:00;1;0;Velo;110;2020-01-10 19:00:00;2020-01-10 20:00:00;2020;1;10;4;19;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;20:00;21:00;1;0;Velo;73;2020-01-10 20:00:00;2020-01-10 21:00:00;2020;1;10;4;20;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;21:00;22:00;1;0;Velo;55;2020-01-10 21:00:00;2020-01-10 22:00:00;2020;1;10;4;21;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;22:00;23:00;1;0;Velo;44;2020-01-10 22:00:00;2020-01-10 23:00:00;2020;1;10;4;22;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;10.01.2020;23:00;00:00;1;0;Velo;42;2020-01-10 23:00:00;2020-01-11 00:00:00;2020;1;10;4;23;10;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;00:00;01:00;1;0;Velo;32;2020-01-11 00:00:00;2020-01-11 01:00:00;2020;1;11;5;0;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;01:00;02:00;1;0;Velo;23;2020-01-11 01:00:00;2020-01-11 02:00:00;2020;1;11;5;1;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;02:00;03:00;1;0;Velo;16;2020-01-11 02:00:00;2020-01-11 03:00:00;2020;1;11;5;2;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;03:00;04:00;1;0;Velo;15;2020-01-11 03:00:00;2020-01-11 04:00:00;2020;1;11;5;3;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;04:00;05:00;1;0;Velo;5;2020-01-11 04:00:00;2020-01-11 05:00:00;2020;1;11;5;4;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;05:00;06:00;1;0;Velo;6;2020-01-11 05:00:00;2020-01-11 06:00:00;2020;1;11;5;5;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;06:00;07:00;1;0;Velo;19;2020-01-11 06:00:00;2020-01-11 07:00:00;2020;1;11;5;6;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;07:00;08:00;1;0;Velo;28;2020-01-11 07:00:00;2020-01-11 08:00:00;2020;1;11;5;7;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;08:00;09:00;1;0;Velo;23;2020-01-11 08:00:00;2020-01-11 09:00:00;2020;1;11;5;8;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;09:00;10:00;1;0;Velo;66;2020-01-11 09:00:00;2020-01-11 10:00:00;2020;1;11;5;9;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;10:00;11:00;1;0;Velo;96;2020-01-11 10:00:00;2020-01-11 11:00:00;2020;1;11;5;10;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;11:00;12:00;1;0;Velo;87;2020-01-11 11:00:00;2020-01-11 12:00:00;2020;1;11;5;11;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;12:00;13:00;1;0;Velo;129;2020-01-11 12:00:00;2020-01-11 13:00:00;2020;1;11;5;12;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;13:00;14:00;1;0;Velo;98;2020-01-11 13:00:00;2020-01-11 14:00:00;2020;1;11;5;13;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;14:00;15:00;1;0;Velo;113;2020-01-11 14:00:00;2020-01-11 15:00:00;2020;1;11;5;14;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;15:00;16:00;1;0;Velo;120;2020-01-11 15:00:00;2020-01-11 16:00:00;2020;1;11;5;15;11;350
350;350 Dreirosenbrücke;1 nach Kleinbasel;7.0;Spur 7;11.01.2020;16:00;17:00;1;0;Velo;115;2020-01-11 16:00:00;2020-01-11 17:00:00;2020;1;11;5;16;11;350
